Image_Index,PSNR,SSIM
134,38.007850293886065,0.8973512132639885
135,37.988989252859334,0.8973998629093171
136,37.989587974030854,0.8960502467417717
137,37.564445924691164,0.8931798304853439
138,37.87522386120769,0.8951118680124283
139,37.819924418799204,0.8946876264705658
140,37.82733682027338,0.8964313514089585
141,38.0646695297459,0.8974825787200927
142,38.12656874556534,0.8957324950685501
143,38.190987300422556,0.8964676981563569
144,38.09945752858908,0.8945003480958938
145,38.31805941040129,0.8974552382259369
146,38.203660907368935,0.8951114461336136
147,38.44476506186464,0.8985436813793183
148,38.214818806785004,0.8958200225868225
149,38.25740597391723,0.8964225658426285
150,38.4355292484628,0.8990674390325546
151,38.362760488152304,0.8976805933246612
152,38.37097862922156,0.8979453974504471
153,38.35779927657512,0.8980709017801285
154,38.33604557572825,0.8978313837842942
155,38.54708895491296,0.9013215353965759
156,38.40966975299801,0.897546393746376
157,38.52429680399485,0.8989886335239411
158,38.597095972729214,0.8995584148902893
159,38.4188248509571,0.8980039467287063
160,38.53398304238173,0.8994968016090393
161,38.553385085422455,0.8998404031381607
162,38.62957441638705,0.9004708758678436
163,38.321202445362715,0.8979857952127457
164,38.358810308747366,0.8984951828813553
165,38.36532892586313,0.9005360933895111
166,38.251362706027464,0.9002853168773651
167,38.359221017977134,0.901399881761551
168,38.241945789553625,0.8993672809963227
169,38.25650581228777,0.8998627548341751
170,29.59380113634125,0.8463993282761574
171,30.064018789501645,0.8626189339642525
172,29.95824885004066,0.8606887903943956
173,30.413929050055664,0.8651163715984225
174,29.390898394126097,0.8663156012761593
175,31.15103350672956,0.8746137775146962
176,30.532871619109635,0.8770381487903595
177,29.554953293029982,0.8654340302853585
178,31.1167449690521,0.8689536586222648
179,30.795539129567736,0.872053855828762
180,30.340862623458506,0.8720035649642944
181,30.519480128668945,0.8401979003977775
182,29.422906739239913,0.8248738069242909
183,29.315448640586794,0.8348620371235908
184,29.439926794790296,0.8251040065811611
185,31.388726524103006,0.8738999542710781
186,28.92720630135761,0.8438861849186421
187,27.303646460302016,0.8463998707312346
188,32.6289940831112,0.8963098453030586
189,33.23206064237862,0.888185445731163
190,33.668421901916865,0.8972955825648308
191,32.96951708159166,0.8953125987997055
192,33.51492591662785,0.9006958721056879
193,33.11078185277845,0.8965059750281833
194,32.75383665251874,0.8757401011962891
195,35.20541166917337,0.8990812000303269
196,36.738068922000906,0.8999606146478653
197,30.692436153363793,0.8748851657166481
198,31.189302817258344,0.8775628230297565
199,33.94128328293369,0.9014240162200928
200,32.44750398315894,0.8811455616521835
201,32.683616288467896,0.8919284814755917
202,32.58420199239965,0.8897437809334994
203,32.559545121842135,0.8886446301901341
204,30.828507491360796,0.8815057398023606
205,30.706173777027193,0.8809994486311972
206,29.463810805900632,0.8727966537052989
207,30.67229107873528,0.8982721970162392
208,32.36823516908154,0.8989518273460865
209,34.787524481995916,0.9002959650194645
210,34.72162527703204,0.8992455247199536
211,34.75495184324727,0.898892340256691
212,34.72911931198539,0.899710817103386
213,34.710317712755945,0.899682501238823
214,34.751421049621804,0.8996097251319886
215,34.72476601739198,0.8979936391119957
216,34.72178959921436,0.8992824013204574
217,34.754354465754645,0.8999642055954933
218,34.71827565634388,0.8989144538605213
219,34.68928279718159,0.8986913439140319
220,34.78971285687604,0.8996008485531807
221,34.76070055446879,0.898972472315073
222,34.77006592046855,0.899329739515543
223,34.76918918544762,0.8992993795690537
224,34.76124988755886,0.900607274466753
225,34.729934451142526,0.8989414973978996
226,34.732852072502986,0.8992634739837646
227,34.64472493767099,0.8972480064759254
228,34.733445912627744,0.9007384315123558
229,34.75678080583394,0.9003837118730545
230,34.70156374508571,0.8978139731895923
231,34.71248587418868,0.8992255978028775
232,34.73842138626309,0.899610594558239
233,34.72742723816191,0.8989172441906929
234,34.737712197470174,0.8995576662218571
235,31.316316466010914,0.8682107518720626
236,33.53220223531615,0.8983965678591728
237,30.720920080430787,0.8619061895067692
238,34.85058920407245,0.9247199978957176
239,35.25333650848971,0.9483682923512459
240,33.430855295196395,0.9284741686806679
241,36.18342463490202,0.9363216588106156
242,34.36466155015054,0.916563075518608
243,33.35844591257426,0.8761130550315976
244,34.577172514659836,0.8971676696708203
245,32.38741740779535,0.881531019648552
246,33.42004658430004,0.8832681762838364
247,32.4665721311448,0.8786472328722756
248,32.63274607299254,0.8965698749508858
249,30.96761172930947,0.8842574076620341
250,34.63813670856191,0.9224448306541443
251,30.35500327014548,0.868279108023405
252,30.030499108232547,0.8567490693213939
253,33.31398964218917,0.8974322078909874
254,33.50342121292158,0.8754710602865219
255,32.52610128608766,0.8820162781481743
256,34.07783924470722,0.8964983927030563
257,33.49235281276037,0.8843529661931991
258,32.636654844540026,0.8991057672085762
259,35.15304829631581,0.8923731800837517
260,35.35880722967079,0.8868014497156144
261,35.724765131652994,0.8896185791063309
262,36.193717285456344,0.8953062355146408
263,36.65853605066681,0.8940318271398544
264,36.58196891655387,0.8891956240825654
265,35.185035222943014,0.8878508786315918
266,35.4783543200406,0.8869653479809761
267,35.212014860736936,0.8856014786868095
268,33.311761412853514,0.8969381559967995
269,33.701911848743606,0.9209136856331825
270,34.92810543854843,0.9218637744331359
271,33.39272269540611,0.905941754385829
272,32.04387870603556,0.8909504676398039
273,34.05039738588058,0.9272314773360602
274,30.120376117257784,0.8762847591171264
275,34.22340160957741,0.939897079152584
276,31.61122700885768,0.905830893357277
277,31.516612825891,0.8863014519460052
278,30.246314982325444,0.8762796539596468
279,30.69357125818057,0.8958213696364165
280,29.83684188503556,0.8865717164521217
281,29.247674599781668,0.8977385373928547
282,29.150460192451128,0.8952899402961731
283,31.3815748388049,0.8912149872045517
284,32.86732365502884,0.9185538900623321
285,32.61884458204633,0.920525280348301
286,34.385790458863056,0.940089992383957
287,32.23903098811202,0.9025246651821136
288,32.06197497506304,0.8863981357329227
289,32.32923427778339,0.8940082633018493
290,31.58319152862825,0.8840855420526266
291,33.440513572696354,0.892792652630806
292,32.544769423922794,0.8843566066550016
293,31.67636068466512,0.902178890645504
294,33.84703269415169,0.9016135042004585
295,31.763618733319795,0.8078301252825261
296,31.98236041991227,0.8199672740614414
297,30.725618410906776,0.7950333838179111
298,30.78304576216251,0.8306562808170319
299,32.065066248029105,0.844467316968441
300,29.639543986816285,0.7817672058333158
301,34.46886861335891,0.8924302707793713
302,35.22169756604206,0.893271097887516
303,34.00235343775891,0.8844896549503803
304,34.09750084429102,0.8847822023414373
305,34.514368277728835,0.8883556508312226
306,34.73618741294765,0.8886905134224892
307,34.90418463315761,0.8919937112078666
308,34.66325074440423,0.8934857552466392
309,35.16808489671342,0.8892521954021454
310,33.68827649157756,0.8895509456648827
311,33.9173771457001,0.8870970064814091
312,35.58080631210148,0.8932651803894043
313,35.487890735895114,0.8930763450889587
314,35.17930844690931,0.8913644736971855
315,35.24151392036205,0.8913590988225937
316,34.394202887265685,0.8924520810866355
317,35.70891438065396,0.8956796848845482
318,35.609663163747996,0.8963390610957146
319,35.08568021087386,0.8900953839168548
320,35.293723080544424,0.8967080330634117
321,35.54982459141429,0.9095801252361536
322,34.71561684643359,0.9048597058458329
323,34.19958080495087,0.8876892870368958
324,33.880255370659484,0.8853126745481491
325,33.18012816800417,0.8840820806224347
326,33.84292367779137,0.8922237426586151
327,34.422672236022784,0.8940482833838462
328,34.583257805301656,0.8897617710256577
329,33.00556792586169,0.8826050118405819
330,34.08645025526208,0.8929742823719978
331,33.33796825603801,0.8861010121665001
332,34.102708682256036,0.8935779448075295
333,33.856361410251566,0.8886292603430748
334,33.23328053709683,0.88757171590662
335,33.238308342328686,0.8875214299359322
336,33.79364812581087,0.8900774354906082
337,33.79758427653802,0.8886155079908371
338,33.38875374849497,0.8896460581746102
339,33.94210583128832,0.8932878110809326
340,33.28673033896743,0.8917396258854866
341,33.56368913495344,0.8802633818602562
342,33.752219618147976,0.8784338608741761
343,33.835661970752604,0.8843370022201538
344,33.73470026143582,0.8829571983513832
345,35.187177351749604,0.8930747403025627
346,34.206546852781265,0.893876512925148
347,34.458343967633276,0.8935162262015343
348,33.904022866462185,0.8956113099741936
349,33.839219376440056,0.8912893802661895
350,33.8495457026834,0.886963190865755
351,34.06385551956002,0.8872305817437172
352,33.022103768451785,0.8797080913567543
353,33.709575440621634,0.8865749434251785
354,33.046572724532766,0.8940511969051361
355,33.11241761509444,0.8839780109252929
356,33.60436077058677,0.8887164646748305
357,33.2998031917217,0.8879319936995507
358,33.8233826737464,0.8910465203182697
359,33.70381665144387,0.8874668370664119
360,33.584346533665396,0.8833943101384639
361,33.27565116382376,0.884251619515419
362,33.2955185924905,0.8862038924627305
363,34.01127708252938,0.8911680030069351
364,34.11693192792984,0.8908564057960511
365,33.851359127471454,0.8866234626102447
366,34.84452235326652,0.8923751849842072
367,33.66649445388528,0.8944627247481346
368,32.329970279433304,0.8925657721247673
369,33.5542041796499,0.8892772521591187
370,34.086427122991104,0.8889935730547905
371,34.00983563745946,0.8868432501926422
372,33.90959931434171,0.8893977567586899
373,33.33114573615258,0.8875358246331215
374,33.534470194863566,0.8858080094456673
375,34.66767401709659,0.8864459909219742
376,35.89582206823655,0.8905937869167327
377,34.07947225946124,0.9107434470849037
378,33.327359246691486,0.9040835739808083
379,34.84565000941478,0.9132985272397995
380,35.36954539896649,0.9067348338575363
381,31.123826625329034,0.8891404767827987
382,30.546106672359596,0.9040008439188003
383,31.48496450288819,0.8947481650633812
384,33.387327147822006,0.9265645494544507
385,29.74180613370828,0.9011533522491455
386,36.8584471758327,0.9376854907093048
387,33.59981054238557,0.9074621603565216
388,34.96615877593686,0.9278156986384392
389,29.554864803888705,0.8455810482953191
390,29.72440750792942,0.845063701259613
391,29.53714704876196,0.8378794222429097
392,30.7198418284124,0.874358967252072
393,31.40549869461109,0.8845339244570732
394,29.683358493359773,0.8352257837751387
395,30.78999907197861,0.870615918040514
396,39.75233319325277,0.9203159796772004
397,38.832707490479244,0.9099620546445847
398,39.08309048962015,0.909775457933426
399,38.760862439866386,0.9175724658164978
400,38.71550693097489,0.9149718414993286
401,33.85717755554522,0.8902922406125069
402,32.56306654518555,0.8815809347894191
403,27.96991951670543,0.8622935342960357
404,28.30538965472055,0.8671440658517671
405,28.595640560347377,0.8902828210942745
406,28.99828550408283,0.871803522360921
407,29.08129019848849,0.8775208755505681
408,28.551439524788936,0.832518119938612
409,29.86885016080977,0.8704525124073028
410,29.285513868020953,0.896811466600895
411,29.50675298828683,0.8873038160817325
412,29.56055257386712,0.8704308015494346
413,29.757609602803075,0.8690793973180949
414,29.964992474244497,0.8754637726809085
415,29.74942883280706,0.8701548995444774
416,29.544233968836117,0.8688268529869319
417,31.79111778399102,0.9061627200675011
418,29.596398950700575,0.867821886408031
419,29.844415716878345,0.8651836560560465
420,30.85280631409003,0.8784407547097206
421,30.56953234247912,0.8869915893702507
422,31.152713558382835,0.8880658271126747
423,30.123131587439165,0.8713566986424923
424,32.0943905504046,0.8653138410534859
425,28.949558621942963,0.8767034969499111
426,28.45553342425664,0.8605368699808716
427,28.37378941229519,0.8566351026164889
428,28.31098117224881,0.8442927624868005
429,29.697347593186056,0.8606477277560234
430,29.540141228517143,0.8572013554079533
431,29.46456569862082,0.8551344358348847
432,33.19228076024676,0.8850875757713318
433,31.024585150592788,0.8539151067766361
434,32.367136398793875,0.9039908107274771
435,31.660097565935224,0.8509113605566024
436,38.69907994458907,0.9056162335329055
437,38.34037045491422,0.9051266347341538
438,30.992035733592274,0.8774965611702203
439,30.912414290206733,0.8817766762245893
440,32.78801893680392,0.911804116522789
441,31.411237044408878,0.8789546650109291
442,31.568924282161476,0.8761995243998766
443,31.124574919132336,0.8852323553528786
444,31.67891876028709,0.8960108325681686
445,31.779505064494437,0.8975769226169587
446,30.784025916306796,0.8854944622892179
447,30.792345037950945,0.8872462722306251
448,30.627209619251097,0.8872843005621434
449,30.587315857735792,0.8864189054939747
450,30.457937227767992,0.886862252686739
451,31.503606993055733,0.903512342247963
452,30.490776640000984,0.882822197637558
453,30.741001215236384,0.8856222086517811
454,30.3711521143185,0.8797945819289684
455,30.84151470433242,0.8845932532176971
456,30.854594028011498,0.8825852903323174
457,31.073648958751114,0.8889951607964038
458,31.58594364861436,0.8936742186696529
459,30.362808924217305,0.8788883071012497
460,30.688225005737564,0.8851159780359268
461,30.438258839967634,0.8814724398398399
462,31.330492950359805,0.873744070611
463,30.89223915892392,0.8843280548491478
464,30.352915276280168,0.8841931772208214
465,30.438266069314164,0.8850516686820984
466,30.709419710687254,0.8808139985079765
467,30.59177891879235,0.8764360779156685
468,30.56003932754606,0.8765622505946159
469,31.34531305141227,0.8861966375772953
470,30.854591873960466,0.8805837116513252
471,30.428656484991347,0.8799777859294414
472,30.83778726565201,0.8835257213087082
473,30.42155683953041,0.878805879761219
474,31.081069344516603,0.886613200605154
475,32.26470106380302,0.9105299230074883
476,30.47294957788608,0.8783134540008306
477,30.608141592849808,0.8803034715447425
478,31.340107128563734,0.8954909444096089
479,31.494435909914834,0.9003068039944172
480,32.40767268686548,0.9008723488273621
481,32.86601640126373,0.9069899706583023
482,29.615735222149485,0.8808491348466874
483,29.934617601096413,0.8807045269515514
484,30.322842484546953,0.8768425955700875
485,30.71716488589137,0.8836892122597695
486,30.46336955488205,0.8807777866170406
487,29.90433786406871,0.8729114222331047
488,29.682360324668416,0.8678168715386391
489,30.128669097092438,0.8776865623167753
490,31.13949875548439,0.8953334041638374
491,30.681863906523894,0.8885991745467186
492,30.375071623106386,0.8813203029465675
493,30.470856862352047,0.8752400837922096
494,29.963188146613867,0.8760590020976067
495,30.38211844097482,0.8766970867869854
496,29.332796457892346,0.8754776701438427
497,30.079299324016663,0.8824416129486561
498,30.36455387118636,0.881591135217905
499,30.41365505068945,0.8757305755865574
500,30.125804218587653,0.8730621499385833
501,29.968575916180225,0.8745543359533549
502,30.514955295061075,0.8766078981654644
503,32.329770394427605,0.8957361148359776
504,32.82488342427649,0.9051455330991744
505,32.99931165355794,0.9130966060991287
506,30.646510362001578,0.8982700377659798
507,30.612411255419538,0.893708024657011
508,30.71031125815793,0.8835672272400856
509,31.47003616494669,0.9036099447987079
510,31.1381453224002,0.8935123328871727
511,31.913392872846632,0.889729030924797
512,31.853046027249846,0.8935176942391395
513,29.434684732898585,0.8751000284128189
514,29.786221293758707,0.8811157484500408
515,30.777222003941848,0.8904511807537079
516,27.69378814780044,0.8775780000017583
517,30.788091577790087,0.856904093543768
518,32.04791182230181,0.8703210700809956
519,31.849764815712824,0.8643830064737796
520,30.616649199354804,0.8775310911107064
521,30.064574923245736,0.8734956003447771
522,28.504421925152595,0.8831768185727149
523,29.654574067276464,0.8839154995269776
524,29.332250952505753,0.8766360888130664
525,31.010052877379305,0.8879821814632416
526,34.04300634275876,0.912973533507824
527,31.145320783857848,0.8523057027058601
528,32.71334945674503,0.8925065580306053
529,31.520478661738245,0.8906105217509269
530,32.26087988882977,0.8726389026741386
531,33.300797328633905,0.8923122410621643
532,33.93924015728509,0.8846199114689827
533,32.635170871610185,0.9102687069969178
534,30.904924371543384,0.8533141348078251
535,33.158552512723375,0.8914297161717415
536,36.11571465040437,0.9232501520972252
537,32.284964347527385,0.860963507692337
538,32.14590496779849,0.8866750660452842
539,31.351263313559556,0.8910179301567077
540,30.90521483892806,0.8738951567111015
541,33.91954247844246,0.9177961361622811
542,27.580945467383714,0.8385100912114345
543,27.898487456612084,0.8014944068961907
544,27.74173854263498,0.8170119446724355
545,28.33202098951658,0.8302320569439381
546,35.331014054061036,0.9236063289179802
547,35.184113563167124,0.936258680366993
548,32.62387982932263,0.9094040919910781
549,32.34029617435979,0.9057290548132956
550,33.64140431033085,0.9189354435024262
551,30.521518560599713,0.8916176666293144
552,33.257991215878,0.906645791100502
553,30.265873506079473,0.8886463782294989
554,31.72932292153078,0.8858994418902397
555,30.976904628677786,0.8624720667669773
556,31.048739262087267,0.8660818956284523
557,31.92022357114389,0.8819433329665661
558,30.657688037846075,0.8718720386664868
559,31.937483790548384,0.8891312465366125
560,30.375480056099327,0.8822480952453613
561,30.189175014214605,0.8756910551325977
562,30.44191368016274,0.8660960536937714
563,30.23118850363997,0.8657623371739565
564,30.123001888263254,0.8752378062160016
565,30.374219712283825,0.8908495849362612
566,30.043505991912824,0.8939704917220175
567,32.814200953903864,0.9138494501080513
568,31.471903275969908,0.8751826550779342
569,35.862071368637146,0.8933448343496323
570,35.78027575362489,0.892001605102539
571,35.59467474530428,0.888285912621975
572,35.95500934900031,0.8954227238736152
573,35.391240658451785,0.8874900517523289
574,36.00289282661833,0.8885740029439926
575,35.287542733808806,0.9166207394580841
576,33.360508303071114,0.891525130171299
577,32.552314872231506,0.8806049002506733
578,33.74774018750433,0.9010374490685463
579,33.294146791853684,0.8905790040459632
580,34.005063494192925,0.9002391036224365
581,32.62695353743834,0.878649292289257
582,33.96213342495331,0.8884431349015236
583,34.530339733352776,0.8895937854759693
584,31.61933676985173,0.8975826659650803
585,33.615120333739995,0.8919138097286224
586,34.276006881341054,0.8885676657891274
587,34.33830213129605,0.8857036483261586
588,35.19679637328767,0.8851211216366291
589,34.691147498576484,0.8993609291801453
590,33.22106241318518,0.87801878049469
591,33.498374466195905,0.8804321575226783
592,33.16285247229063,0.8840185337622166
593,33.05765106461549,0.877185380867958
594,32.20115726275719,0.879661077129364
595,34.126182895176264,0.8975343791894913
596,34.572539271014485,0.8919607335853577
597,33.56570272084641,0.8859937705414295
598,34.69646469222561,0.8872842852077484
599,34.356003087772336,0.8812902329525948
600,34.18884223741199,0.8818243173136711
601,32.44424037371343,0.8873596329722404
602,32.826907711859405,0.8916224073004723
603,32.87629831065142,0.8753814303798676
604,32.71027301002657,0.8797526702990532
605,32.20593751261256,0.8801514124946594
606,32.4036538799728,0.8786770444989205
607,32.90660368236253,0.8765970938098431
608,32.75213081895048,0.8750470082280636
609,32.90326907304575,0.8765582501039505
610,32.965443491685576,0.8774269179754257
611,33.16559783041535,0.8765896863288879
612,33.168106979249195,0.878726343592167
613,32.766590875890294,0.8774162079980373
614,32.918867393181074,0.8769967105507851
615,33.12384315878586,0.8772018994860649
616,32.97801955390949,0.8756344419863225
617,32.95171745130919,0.8760616214036941
618,33.15900186166868,0.8769853216409683
619,33.19319587705752,0.8780880223865509
620,33.136051020814,0.876937818073988
621,33.13523996892004,0.8764659852409363
622,31.59650958278906,0.8774195479314327
623,31.625270579177446,0.8768870898163319
624,31.629864832973734,0.8820915875926018
625,31.551612109827474,0.8835991942789555
626,31.25118536262412,0.8833733910970688
627,33.059630605143184,0.8842515801897048
628,33.687486723879864,0.8899302160158158
629,37.33248768993479,0.893431933883667
630,36.752911027739174,0.8914098646645546
631,36.2712979304948,0.8971036630907059
632,34.641791112565244,0.8853721812386512
633,34.559426196530396,0.916470837495327
634,30.88195012427213,0.8678045412307978
635,32.231617731455515,0.8987613214902878
636,36.36185189431347,0.8873236287341117
637,36.321815023154784,0.8918023266654015
638,35.73294758617437,0.8886746230237484
639,35.78855985553527,0.8892401301631927
640,35.09357004481954,0.887887475165844
641,35.289858413798235,0.8884055709524155
642,34.982729863894164,0.8828971123456955
643,33.75223894142378,0.8881678216159343
644,33.955227584150194,0.8891348707480431
645,33.23170468356726,0.881646997975707
646,33.35200922063091,0.8677788856658936
647,33.48808043398079,0.8756633295869827
648,34.66629997638276,0.8975372782502175
649,35.38141877079863,0.892853289870739
650,35.18689025594447,0.887686942269802
651,34.19610333680048,0.8948795719504357
652,33.67704534224992,0.8822841930541993
653,33.18157069304271,0.892301884816885
654,34.266013408806415,0.9005090735692978
655,37.84463701783353,0.9013430385227204
656,37.465067449921015,0.9109864565634728
657,37.8226262577692,0.9038437721214294
658,37.67142520709794,0.8953288763809204
659,35.08839159705374,0.8967153815755844
660,35.94761834304348,0.8928128289556503
661,35.464072491343394,0.8915131139173508
662,35.46600742708997,0.8981725623521805
663,31.775112292836067,0.880472160184145
664,31.86470568292937,0.8386427179856301
665,32.59648670298653,0.8651142841238976
666,30.531715832328025,0.8402865952935219
667,29.26597291352114,0.8970363181705475
668,30.082565412687686,0.8979348965191841
669,33.72682189784511,0.9011753478183746
670,31.236531596836823,0.8860836630616188
671,28.905538460436556,0.8109761031261329
672,31.636338459899793,0.8499113674103645
673,31.59774811550365,0.8593526353554726
674,32.69238239715926,0.8625872431943417
675,31.226853292651008,0.8659511127216816
676,34.506371426181715,0.9015570650639534
677,33.432748901949964,0.8889916188998223
678,31.07606212271171,0.8653255908846855
679,34.53772074983982,0.8942854385290145
680,33.770997113386244,0.9076167373809815
681,32.63206593524207,0.8952018202028275
682,32.091304115342865,0.8683845669550896
683,32.068633380613505,0.8770218662087917
684,31.76010015092322,0.9072514100852013
685,32.61128783367502,0.8866357166004181
686,30.171299857952278,0.8855768366413116
687,31.878042471380223,0.8771009240181447
688,32.23346106309676,0.9103800755765438
689,30.570113889062263,0.8856860397424697
690,35.6080128665751,0.9208541533031463
691,33.599210434348294,0.8992090400862693
692,33.305257186550094,0.90626409137249
693,33.28911952943193,0.9058568304467202
694,34.7451962082622,0.9282649377317429
695,36.13564178495761,0.942330917181015
696,29.335257873695998,0.8196640371192321
697,35.48723773631748,0.9250843908486366
698,33.67972940813321,0.905068909059763
699,32.758691258073405,0.8870598426234723
700,30.35149838662401,0.82753231478405
701,30.07024784719416,0.8155632588591576
702,30.472887777459057,0.8245123554346562
703,32.919459842267614,0.8834618557300568
704,31.916712124157943,0.8772832220890522
705,32.37962389174511,0.8778126508889198
706,32.09886038278761,0.8763200208735465
707,31.927993422365084,0.8760199352317453
708,33.11524501058226,0.8840846472048759
709,32.67536517965577,0.8824003196794987
710,34.47397376595107,0.9289575628056527
711,32.02735637744236,0.8805286315946579
712,33.46579776649102,0.9116322188692093
713,33.79527570337782,0.8725724150972366
714,33.809020913414514,0.9009030066347122
715,32.50891619413978,0.8778996809206009
716,31.98831141945181,0.8760827168631554
717,37.62730012849739,0.9534388536372185
718,32.46013712201834,0.884916500187397
719,33.57819901985064,0.913155632572174
720,31.15615860899019,0.8705709350283146
721,30.757537028317387,0.8701334029080868
722,31.620429906449772,0.8709109047427177
723,32.971469359432454,0.8759207790030837
724,33.58667666970128,0.8893445764698982
725,32.97393472121792,0.8963454582152367
726,33.1734048305483,0.8889794634786844
727,31.908194923282124,0.8860710811798572
728,32.751603445836956,0.8859411419197619
729,32.52350700942478,0.8806664201350212
730,34.534966540974075,0.8954875884780884
731,33.55873785624644,0.9018514092726707
732,32.34407206958976,0.8982121106783748
733,32.15721048999187,0.898568684155874
734,32.28360276014902,0.8897700443544387
735,32.45110770003324,0.8867077027568817
736,32.31713716147192,0.8853720767776966
737,32.63851414540306,0.8817552432787419
738,32.69303173293026,0.8855566397128105
